0xffa1ad74, VERSION, abiLoanToken
0xb17da56e, checkPriceDivergence, sovrynProtocol
0x366f513b, closeWithDeposit, sovrynProtocol
0xf8de21d2, closeWithSwap, sovrynProtocol
0x4115a2b6, delegatedManagers, sovrynProtocol
0xdea9b464, depositCollateral, sovrynProtocol
0x3c56ae1b, depositProtocolToken, sovrynProtocol
0xfe30fa6a, disableLoanParams, sovrynProtocol
0x5daf8a82, extendLoanByInterest, sovrynProtocol
0xacc04348, feeRebatePercent, sovrynProtocol
0xe8f62764, feesController, sovrynProtocol
0x60857c2c, getActiveLoans, sovrynProtocol
0x76a2743c, getActiveLoansV2, sovrynProtocol
0x8417a2ae, getAffiliateRewardsHeld, sovrynProtocol
0x824fcdc9, getAffiliateTradingTokenFeePercent, sovrynProtocol
0xf19ece6f, getAffiliatesReferrerBalances, sovrynProtocol
0xa22473a2, getAffiliatesReferrerTokenBalance, sovrynProtocol
0x1c9f66c2, getAffiliatesReferrerTokensList, sovrynProtocol
0xd80100ea, getAffiliatesTokenRewardsValueInRbtc, sovrynProtocol
0xe762319f, getBorrowAmount, sovrynProtocol
0x115cc0ce, getAffiliatesUserReferrer, sovrynProtocol
0xc22552f7, getDedicatedSOVRebate, sovrynProtocol
0xd67f7077, getEstimatedMarginExposure, sovrynProtocol
0x3f1ae8b9, getFeeRebatePercent, sovrynProtocol
0x61e9a50b, getLegacyOracle, sovrynProtocol
0xd1979fb0, getLenderInterestData, sovrynProtocol
0x8932f5f7, getLoan, sovrynProtocol
0x9b16cd87, getLoanInterestData, sovrynProtocol
0x2d9cd076, getLoanParams, sovrynProtocol
0xcf59e67b, getLoanParamsList, sovrynProtocol
0x402946b9, getLoanPoolsList, sovrynProtocol
0x4955d938, getLoanV2, sovrynProtocol
0xf44942ec, getLockedSOVAddress, sovrynProtocol
0xb41263b6, getMinReferralsToPayout, sovrynProtocol
0x07024c25, getProtocolAddress, sovrynProtocol
0x249556fb, getReferralsList, sovrynProtocol
0x4bcfe726, getSovTokenAddress, sovrynProtocol
0x59d0d9ec, getSpecialRebates, sovrynProtocol
0x69455ddc, getSwapExpectedReturn, sovrynProtocol
0x462096f3, getSwapExternalFeePercent, sovrynProtocol
0x25decac0, getRequiredCollateral, sovrynProtocol
0xda1b620b, getTarget, sovrynProtocol
0x4a1e88fe, getTotalPrincipal, sovrynProtocol
0xe4196480, getTradingRebateRewardsBasisPoint, sovrynProtocol
0x02a3fe64, getUserLoans, sovrynProtocol
0xe69226c7, getUserLoansV2, sovrynProtocol
0x8f32d59b, isOwner, sovrynProtocol
0xdac88561, isProtocolPaused, sovrynProtocol
0xb05f6570, getUserNotFirstTradeFlag, sovrynProtocol
0x62fff3f6, lenderInterest, sovrynProtocol
0x115dd4b1, isLoanPool, sovrynProtocol
0x3432423c, lenderOrders, sovrynProtocol
0x4699f846, lendingFeePercent, sovrynProtocol
0x4203e395, lendingFeeTokensHeld, sovrynProtocol
0x92d894f8, lendingFeeTokensPaid, sovrynProtocol
0xf6ddc8b3, liquidationIncentivePercent, sovrynProtocol
0xe4f3e739, liquidate, sovrynProtocol
0x569fc1fb, loanInterest, sovrynProtocol
0xcb6eacd1, loanParams, sovrynProtocol
0x8dc48ba5, loanPoolToUnderlying, sovrynProtocol
0xc4a90815, loans, sovrynProtocol
0xd288208c, lockedSOVAddress, sovrynProtocol
0x17548b79, logicTargets, sovrynProtocol
0xd473c2da, maxDisagreement, sovrynProtocol
0x4f28cac2, maxSwapSize, sovrynProtocol
0xca74a5d9, minInitialMargin, sovrynProtocol
0x8da5cb5b, owner, sovrynProtocol
0x742e6798, minReferralsToPayout, sovrynProtocol
0x8456cb59, pause, sovrynProtocol
0x0d4d11fe, payTradingFeeToAffiliatesReferrer, sovrynProtocol
0x0676c1b7, protocolAddress, sovrynProtocol
0x78d849ed, priceFeeds, sovrynProtocol
0xf706b1f2, protocolTokenAddress, sovrynProtocol
0x7a8faeb8, protocolTokenHeld, sovrynProtocol
0x2f470764, protocolTokenPaid, sovrynProtocol
0x3d45dd49, reduceLoanByInterest, sovrynProtocol
0xfb08fdaa, replaceContract, sovrynProtocol
0xcf0eda84, rollover, sovrynProtocol
0x574442cc, rolloverBaseReward, sovrynProtocol
0x959083d3, rolloverFlexFeePercent, sovrynProtocol
0xd21f8e24, setAffiliateFeePercent, sovrynProtocol
0xa32bb683, setAffiliateTradingTokenFeePercent, sovrynProtocol
0x17f8b788, setBorrowingFeePercent, sovrynProtocol
0xc9ddf448, setAffiliatesReferrer, sovrynProtocol
0x33d8991f, setDelegatedManager, sovrynProtocol
0xe8997dbd, setFeesController, sovrynProtocol
0x051e6c23, setLegacyOracles, sovrynProtocol
0xd238db22, setLendingFeePercent, sovrynProtocol
0xa2ab1ba1, setLiquidationIncentivePercent, sovrynProtocol
0x59e49e0f, setLoanPool, sovrynProtocol
0x4dd053a5, setLockedSOVAddress, sovrynProtocol
0x7fb202e5, setMaxDisagreement, sovrynProtocol
0x355a395f, setMaxSwapSize, sovrynProtocol
0x74626404, setPriceFeedContract, sovrynProtocol
0xc7c333f0, setMinReferralsToPayoutAffiliates, sovrynProtocol
0xe3ff9370, setProtocolTokenAddress, sovrynProtocol
0x9c53874f, setRebatePercent, sovrynProtocol
0xb1558b72, setRolloverBaseReward, sovrynProtocol
0xf695379a, setRolloverFlexFeePercent, sovrynProtocol
0x6fbae33b, setSOVTokenAddress, sovrynProtocol
0xa6e7cc28, setSourceBuffer, sovrynProtocol
0x9254e6bf, setSovrynProtocolAddress, sovrynProtocol
0x2d77d0d0, setSovrynSwapContractRegistryAddress, sovrynProtocol
0xea0e3930, setSpecialRebates, sovrynProtocol
0x84eaa9e0, setSupportedTokens, sovrynProtocol
0x29f9986d, setSwapExternalFeePercent, sovrynProtocol
0x1a81c191, setSwapsImplContract, sovrynProtocol
0xa012d827, setTargets, sovrynProtocol
0x0c615ee9, setTradingFeePercent, sovrynProtocol
0xa1eb5683, setTradingRebateRewardsBasisPoint, sovrynProtocol
0xf06a9c6b, setUserNotFirstTradeFlag, sovrynProtocol
0xd9eaaa64, setWrbtcToken, sovrynProtocol
0xa1ae275e, setupLoanParams, sovrynProtocol
0xf0e085f5, sourceBuffer, sovrynProtocol
0xb9cffa3e, sovTokenAddress, sovrynProtocol
0xba4861e9, sovrynSwapContractRegistryAddress, sovrynProtocol
0xcd5d808d, specialRebates, sovrynProtocol
0x68c4ac26, supportedTokens, sovrynProtocol
0xe321b540, swapExternal, sovrynProtocol
0x7420ca3e, swapsImpl, sovrynProtocol
0xda541e09, togglePaused, sovrynProtocol
0x2a324027, tradingFeePercent, sovrynProtocol
0xd485045e, tradingFeeTokensHeld, sovrynProtocol
0x3452d2d4, tradingFeeTokensPaid, sovrynProtocol
0xf2fde38b, transferOwnership, sovrynProtocol
0x218b39c6, underlyingToLoanPool, sovrynProtocol
0x24cc5749, userNotFirstTradeFlag, sovrynProtocol
0xe81fefa0, withdrawAccruedInterest, sovrynProtocol
0xac92fd8e, withdrawAffiliatesReferrerTokenFees, sovrynProtocol
0xadfcbc98, withdrawAllAffiliatesReferrerTokenFees, sovrynProtocol
0x32e4706f, withdrawBorrowingFees, sovrynProtocol
0xdb35400d, withdrawCollateral, sovrynProtocol
0xb1ac89ca, withdrawLendingFees, sovrynProtocol
0x96881857, withdrawProtocolToken, sovrynProtocol
0x74326e8f, withdrawTradingFees, sovrynProtocol
0xafe84009, wrbtcToken, sovrynProtocol
0x024c7ec7, restrictRegistryUpdate, SovrynSwapNetwork
0x02ef521e, registerEtherToken, SovrynSwapNetwork
0x0c8496cc, getReturnByPath, SovrynSwapNetwork
0x2978c10e, claimAndConvertFor2, SovrynSwapNetwork
0x2fe8a6ad, onlyOwnerCanUpdateRegistry, SovrynSwapNetwork
0x49d10b64, updateRegistry, SovrynSwapNetwork
0x569706eb, convert2, SovrynSwapNetwork
0x5d732ff2, maxAffiliateFee, SovrynSwapNetwork
0x5e35359e, withdrawTokens, SovrynSwapNetwork
0x61cd756e, prevRegistry, SovrynSwapNetwork
0x79ba5097, acceptOwnership, SovrynSwapNetwork
0x7b103999, registry, SovrynSwapNetwork
0x7f9c0ecd, rateByPath, SovrynSwapNetwork
0x8077ccf7, etherTokens, SovrynSwapNetwork
0x89f9cc61, completeXConversion, SovrynSwapNetwork
0x8da5cb5b, owner, SovrynSwapNetwork
0xab6214ce, convertFor2, SovrynSwapNetwork
0xb1e9932b, claimAndConvertFor, SovrynSwapNetwork
0xb4a176d3, restoreRegistry, SovrynSwapNetwork
0xb77d239b, convertByPath, SovrynSwapNetwork
0xc52173de, xConvert, SovrynSwapNetwork
0xc7ba24bc, claimAndConvert, SovrynSwapNetwork
0xcb32564e, xConvert2, SovrynSwapNetwork
0xd4ee1d90, newOwner, SovrynSwapNetwork
0xd734fa19, conversionPath, SovrynSwapNetwork
0xe57738e5, claimAndConvert2, SovrynSwapNetwork
0xf2fde38b, transferOwnership, SovrynSwapNetwork
0xf3898a97, convert, SovrynSwapNetwork
0xf3bc7d2a, setMaxAffiliateFee, SovrynSwapNetwork
0xa20baee6, DECIMAL_PRECISION, StabilityPool
0xa3f4df7e, NAME, StabilityPool
0x1bf43555, MIN_NET_DEBT, StabilityPool
0x8b8fbd92, P, StabilityPool
0xce4b5bbe, SCALE_FACTOR, StabilityPool
0x72fe25aa, _100pct, StabilityPool
0x759b3034, ZUSD_GAS_COMPENSATION, StabilityPool
0x7f7dde4a, activePool, StabilityPool
0x95fb16bb, communityIssuance, StabilityPool
0x77553ad4, borrowerOperations, StabilityPool
0xc98fefed, convertFor, SovrynSwapNetwork
0x76671808, currentEpoch, StabilityPool
0xa4e59ac8, currentScale, StabilityPool
0x3cc74225, defaultPool, StabilityPool
0x86da0824, depositSnapshots, StabilityPool
0xfc7e286d, deposits, StabilityPool
0x82e0a574, epochToScaleToG, StabilityPool
0x28a0a04d, epochToScaleToSum, StabilityPool
0x16b9d3c5, frontEndSnapshots, StabilityPool
0xa7bfff97, frontEnds, StabilityPool
0x5d2de642, frontEndStakes, StabilityPool
0xdf9cd84f, getCompoundedFrontEndStake, StabilityPool
0x40ed1afd, getCompoundedZUSDDeposit, StabilityPool
0x389e92a5, getDepositorETHGain, StabilityPool
0xc0a90828, getDepositorZEROGain, StabilityPool
0x14f6c3be, getETH, StabilityPool
0x887105d3, getEntireSystemColl, StabilityPool
0x795d26c3, getEntireSystemDebt, StabilityPool
0x8692a8a2, getFrontEndZEROGain, StabilityPool
0x893d20e8, getOwner, StabilityPool
0xbdaf37ea, getTotalZUSDDeposits, StabilityPool
0xd7fb0443, lastETHError_Offset, StabilityPool
0xb71d3bf3, lastZEROError, StabilityPool
0xb31ee965, lastZUSDLossError_Offset, StabilityPool
0x9f070670, liquityBaseParams, StabilityPool
0x335525ad, offset, StabilityPool
0x741bef1a, priceFeed, StabilityPool
0x5f788d65, provideToSP, StabilityPool
0x556be101, registerFrontEnd, StabilityPool
0xd733cfd0, setAddresses, StabilityPool
0x13af4035, setOwner, StabilityPool
0xae918754, sortedTroves, StabilityPool
0x3d83908a, troveManager, StabilityPool
0xfda0101a, withdrawETHGainToTrove, StabilityPool
0x2e54bf95, withdrawFromSP, StabilityPool
0xec9f7d46, zusdToken, StabilityPool
0xe7a324dc, DELEGATION_TYPEHASH, Staking
0x20606b70, DOMAIN_TYPEHASH, Staking
0xb1724b46, MAX_DURATION, Staking
0x17748adc, MAX_VOTING_WEIGHT, Staking
0xa58848c5, SOVToken, Staking
0xd27569e7, WEIGHT_FACTOR, Staking
0x70480275, addAdmin, Staking
0xa20d8d03, addContractCodeHash, Staking
0x429b62e5, admins, Staking
0x9929e886, allUnlocked, Staking
0x70a08231, balanceOf, Staking
0x62cf8a08, computeWeightByDate, Staking
0x026e402b, delegate, Staking
0xe63a562e, delegateBySig, Staking
0x6b6fde0e, delegateStakingCheckpoints, Staking
0x27dd1b00, delegates, Staking
0xeefb8c47, extendStakingDuration, Staking
0x03a18fa3, feeSharing, Staking
0xd5c38464, getCurrentStakedUntil, Staking
0xb4b5ea57, getCurrentVotes, Staking
0xe97ffacb, getPriorStakeByDateForDelegatee, Staking
0xf09cfc64, getPriorTotalStakesForDate, Staking
0x2522d7ba, getPriorTotalVotingPower, Staking
0xcf7b684a, getPriorUserStakeByDate, Staking
0xc70a7e96, getPriorVestingStakeByDate, Staking
0xcdbe7155, getPriorVestingWeightedStake, Staking
0x836eebee, getPriorVotes, Staking
0x37e6b1c1, getPriorWeightedStake, Staking
0x7ba6f458, getStakes, Staking
0x96a590c1, getWithdrawAmounts, Staking
0x3827fca5, governanceWithdrawVesting, Staking
0x800b64ca, governanceWithdraw, Staking
0x8f32d59b, isOwner, Staking
0xae81dfe4, newStakingContract, Staking
0x00073f99, kickoffTS, Staking
0xca6860df, isVestingContract, Staking
0x7ecebe00, nonces, Staking
0x5419675f, migrateToNewStakingContract, Staking
0x9436e7d4, numTotalStakingCheckpoints, Staking
0x94c2ce58, numDelegateStakingCheckpoints, Staking
0xbb533cf2, numVestingCheckpoints, Staking
0xdb27ec18, numUserStakingCheckpoints, Staking
0x1785f53c, removeAdmin, Staking
0x25464cc5, removeContractCodeHash, Staking
0x8da5cb5b, owner, Staking
0x8f4ffcb1, receiveApproval, Staking
0x626ee2d9, setFeeSharing, Staking
0x9a377b82, setNewStakingContract, Staking
0x6fb83a57, setStakingRewards, Staking
0x450b0601, setVestingRegistry, Staking
0x6e56c1dd, setVestingStakes, Staking
0xb8a98732, setWeightScaling, Staking
0x25629ec0, stake, Staking
0x0c09ddfd, stakeWithApproval, Staking
0x4b2fea1e, stakesBySchedule, Staking
0x64b87a70, stakingRewards, Staking
0x72ec9795, timestampToLockDate, Staking
0xdfb267c2, totalStakingCheckpoints, Staking
0xf2fde38b, transferOwnership, Staking
0x5e0be607, unlockAllTokens, Staking
0x68cefccc, userStakingCheckpoints, Staking
0xf3f19731, vestingCheckpoints, Staking
0x07392cc0, vestingCodeHashes, Staking
0x104932cf, vestingRegistryLogic, Staking
0xbf626ec1, weightScaling, Staking
0xadae9002, vestingWhitelist, Staking
0x8dae1b16, weightedStakeByDate, Staking
0xba21c6d7, weightedVestingStakeByDate, Staking
0xdab6ca44, withdraw, Staking
0x054f7d9c, frozen, Staking
0x5c975abb, paused, Staking
0x41910f90, BASE_RATE, StakingRewards
0x3410fe6e, DIVISOR, StakingRewards
0x08dcb360, SOV, StakingRewards
0x934d1fa4, TWO_WEEKS, StakingRewards
0x233dedf1, averageBlockTime, StakingRewards
0x12671c26, checkpointBlockDetails, StakingRewards
0xd42b779d, claimedBalances, StakingRewards
0xbd3507da, collectReward, StakingRewards
0x82100e3f, deploymentBlock, StakingRewards
0xceee6855, getStakerCurrentReward, StakingRewards
0x485cc955, initialize, StakingRewards
0x8f32d59b, isOwner, StakingRewards
0x6db5c8fd, maxDuration, StakingRewards
0x8da5cb5b, owner, StakingRewards
0x3736d853, setAverageBlockTime, StakingRewards
0xfe5afe51, setBlock, StakingRewards
0xdffd3562, setHistoricalBlock, StakingRewards
0xcf0f34c4, setMaxDuration, StakingRewards
0x4cf088d9, staking, StakingRewards
0x78e97925, startTime, StakingRewards
0x07da68f5, stop, StakingRewards
0x44bb3b2f, stopBlock, StakingRewards
0xf2fde38b, transferOwnership, StakingRewards
0xe62a9f1e, withdrawTokensByOwner, StakingRewards
0x7a9262a2, withdrawals, StakingRewards
0xf851a440, admin, SwapsExternalAbi
0xae0a8530, affiliateFeePercent, SwapsExternalAbi
0xbdee453c, affiliateRewardsHeld, SwapsExternalAbi
0x1b7bde74, affiliatesReferrerBalances, SwapsExternalAbi
0xf589a3e7, affiliateTradingTokenFeePercent, SwapsExternalAbi
0x6e663730, affiliatesUserReferrer, SwapsExternalAbi
0x3fca506e, borrowerNonce, SwapsExternalAbi
0x065d810f, borrowerOrders, SwapsExternalAbi
0xedab119f, borrowingFeePercent, SwapsExternalAbi
0xb7e15241, borrowingFeeTokensHeld, SwapsExternalAbi
0xb30643d9, borrowingFeeTokensPaid, SwapsExternalAbi
0xb17da56e, checkPriceDivergence, SwapsExternalAbi
0x4115a2b6, delegatedManagers, SwapsExternalAbi
0xacc04348, feeRebatePercent, SwapsExternalAbi
0xe8f62764, feesController, SwapsExternalAbi
0x69455ddc, getSwapExpectedReturn, SwapsExternalAbi
0xc4d66de8, initialize, SwapsExternalAbi
0x8f32d59b, isOwner, SwapsExternalAbi
0x62fff3f6, lenderInterest, SwapsExternalAbi
0x3432423c, lenderOrders, SwapsExternalAbi
0x4699f846, lendingFeePercent, SwapsExternalAbi
0x4203e395, lendingFeeTokensHeld, SwapsExternalAbi
0x92d894f8, lendingFeeTokensPaid, SwapsExternalAbi
0xf6ddc8b3, liquidationIncentivePercent, SwapsExternalAbi
0x569fc1fb, loanInterest, SwapsExternalAbi
0xcb6eacd1, loanParams, SwapsExternalAbi
0x8dc48ba5, loanPoolToUnderlying, SwapsExternalAbi
0xc4a90815, loans, SwapsExternalAbi
0xd288208c, lockedSOVAddress, SwapsExternalAbi
0x17548b79, logicTargets, SwapsExternalAbi
0xd473c2da, maxDisagreement, SwapsExternalAbi
0x4f28cac2, maxSwapSize, SwapsExternalAbi
0x742e6798, minReferralsToPayout, SwapsExternalAbi
0x8da5cb5b, owner, SwapsExternalAbi
0x78d849ed, priceFeeds, SwapsExternalAbi
0x0676c1b7, protocolAddress, SwapsExternalAbi
0xf706b1f2, protocolTokenAddress, SwapsExternalAbi
0x7a8faeb8, protocolTokenHeld, SwapsExternalAbi
0x2f470764, protocolTokenPaid, SwapsExternalAbi
0x574442cc, rolloverBaseReward, SwapsExternalAbi
0x959083d3, rolloverFlexFeePercent, SwapsExternalAbi
0xf0e085f5, sourceBuffer, SwapsExternalAbi
0xb9cffa3e, sovTokenAddress, SwapsExternalAbi
0xba4861e9, sovrynSwapContractRegistryAddress, SwapsExternalAbi
0x68c4ac26, supportedTokens, SwapsExternalAbi
0xe321b540, swapExternal, SwapsExternalAbi
0x7420ca3e, swapsImpl, SwapsExternalAbi
0x2a324027, tradingFeePercent, SwapsExternalAbi
0xd485045e, tradingFeeTokensHeld, SwapsExternalAbi
0x3452d2d4, tradingFeeTokensPaid, SwapsExternalAbi
0xf2fde38b, transferOwnership, SwapsExternalAbi
0x218b39c6, underlyingToLoanPool, SwapsExternalAbi
0x24cc5749, userNotFirstTradeFlag, SwapsExternalAbi
0xafe84009, wrbtcToken, SwapsExternalAbi
0x071a7541, BETA, TroveManager
0xc35bc550, BOOTSTRAP_PERIOD, TroveManager
0x5733d58f, CCR, TroveManager
0xa20baee6, DECIMAL_PRECISION, TroveManager
0x9dd233d2, L_ETH, TroveManager
0xbe4b0334, L_ZUSDDebt, TroveManager
0x794e5724, MCR, TroveManager
0xc7b55481, MINUTE_DECAY_FACTOR, TroveManager
0x1bf43555, MIN_NET_DEBT, TroveManager
0xa3f4df7e, NAME, TroveManager
0x61ec893d, SECONDS_IN_ONE_MINUTE, TroveManager
0x756b253e, TroveOwners, TroveManager
0x6ef64338, Troves, TroveManager
0x759b3034, ZUSD_GAS_COMPENSATION, TroveManager
0x72fe25aa, _100pct, TroveManager
0x4a767d68, _getCurrentICR, TroveManager
0x1a59a50e, _getPendingETHReward, TroveManager
0x42ccf1e4, _getPendingZUSDDebtReward, TroveManager
0x31c903b0, _getRedemptionRate, TroveManager
0xe056e918, _hasPendingRewards, TroveManager
0xae7bec19, _stabilityPool, TroveManager
0x3a128595, _zeroStaking, TroveManager
0x7cf54e40, _zeroToken, TroveManager
0xd815e8e9, _zusdToken, TroveManager
0x7f7dde4a, activePool, TroveManager
0x15d549f1, addTroveOwnerToArray, TroveManager
0x0b076557, applyPendingRewards, TroveManager
0x1f68f20a, baseRate, TroveManager
0x1e8b1c2b, batchLiquidateTroves, TroveManager
0xb7f8cf9b, borrowerOperationsAddress, TroveManager
0x4e443d9e, checkRecoveryMode, TroveManager
0xcbd138ae, closeTrove, TroveManager
0x5dba4c4a, decayBaseRateFromBorrowing, TroveManager
0xd3d6f843, decreaseTroveColl, TroveManager
0x12610e92, decreaseTroveDebt, TroveManager
0x3cc74225, defaultPool, TroveManager
0x0d43e8ad, feeDistributor, TroveManager
0x631203b0, getBorrowingFee, TroveManager
0x477d66cf, getBorrowingFeeWithDecay, TroveManager
0xf36b2425, getBorrowingRate, TroveManager
0x66ca4a21, getBorrowingRateWithDecay, TroveManager
0xd293c710, getCurrentICR, TroveManager
0xb91af97c, getEntireDebtAndColl, TroveManager
0x887105d3, getEntireSystemColl, TroveManager
0x795d26c3, getEntireSystemDebt, TroveManager
0xb0d8e181, getNominalICR, TroveManager
0x893d20e8, getOwner, TroveManager
0x5d8c9609, getPendingETHReward, TroveManager
0x17c62b17, getPendingZUSDDebtReward, TroveManager
0xd5b35635, getRedemptionFeeWithDecay, TroveManager
0xc52861f2, getRedemptionRateWithDecay, TroveManager
0x2b11551a, getRedemptionRate, TroveManager
0x480cd578, getTroveColl, TroveManager
0xd66a2553, getTroveDebt, TroveManager
0x64cee260, getTroveStake, TroveManager
0xd9a72444, getTroveFromTroveOwnersArray, TroveManager
0x21e37801, getTroveStatus, TroveManager
0xb82f263d, getTCR, TroveManager
0xe2ac77b0, hasPendingRewards, TroveManager
0x49eefeee, getTroveOwnersCount, TroveManager
0x72423c17, increaseTroveColl, TroveManager
0x797250e3, lastETHError_Redistribution, TroveManager
0x9976cf45, increaseTroveDebt, TroveManager
0xd380a37c, lastFeeOperationTime, TroveManager
0x6b444952, lastZUSDDebtError_Redistribution, TroveManager
0x2f865568, liquidate, TroveManager
0x653d46e7, liquidateTroves, TroveManager
0x9f070670, liquityBaseParams, TroveManager
0xbcd37526, redeemCollateral, TroveManager
0x741bef1a, priceFeed, TroveManager
0xfe2ba848, removeStake, TroveManager
0x13af4035, setOwner, TroveManager
0x08cad71f, setAddresses, TroveManager
0x5d6b480f, setTroveStatus, TroveManager
0xae918754, sortedTroves, TroveManager
0x1673c79a, rewardSnapshots, TroveManager
0xbf9befb1, totalStakes, TroveManager
0x96d711ff, totalCollateralSnapshot, TroveManager
0x716c47e6, troveManagerRedeemOps, TroveManager
0x18f2817a, updateStakeAndTotalStakes, TroveManager
0x807d138d, totalStakesSnapshot, TroveManager
0x08dcb360, SOV, Vesting
0x82fe3eb9, updateTroveRewardSnapshots, TroveManager
0x13d033c0, cliff, Vesting
0x62dc2f35, collectDividends, Vesting
0x0fb5a6b4, duration, Vesting
0x5c19a95c, delegate, Vesting
0x6a26b57f, feeSharingProxy, Vesting
0xc24a0f8b, endDate, Vesting
0x78f24bc6, governanceWithdrawTokens, Vesting
0x8f32d59b, isOwner, Vesting
0x8da5cb5b, owner, Vesting
0x5419675f, migrateToNewStakingContract, Vesting
0x8f4ffcb1, receiveApproval, Vesting
0x7547c7a3, stakeTokens, Vesting
0x4cf088d9, staking, Vesting
0x81e45268, stakeTokensWithApproval, Vesting
0x0b97bc86, startDate, Vesting
0xa3e67610, tokenOwner, Vesting
0xf2fde38b, transferOwnership, Vesting
0x49df728c, withdrawTokens, Vesting
0x08dcb360, SOV, VestingRegistry
0x70480275, addAdmin, VestingRegistry
0xb810c648, addDeployedVestings, VestingRegistry
0x786931da, addFourYearVestings, VestingRegistry
0x429b62e5, admins, VestingRegistry
0x862e229d, createTeamVesting, VestingRegistry
0x0665a06f, createVesting, VestingRegistry
0x1f509326, createVestingAddr, VestingRegistry
0x6a26b57f, feeSharingProxy, VestingRegistry
0xc36519d1, getTeamVesting, VestingRegistry
0xcc49ede7, getVesting, VestingRegistry
0x02df0476, getVestingAddr, VestingRegistry
0x8dedf009, getVestingDetails, VestingRegistry
0xefb95733, getVestingsOf, VestingRegistry
0x42a82b4f, initialize, VestingRegistry
0x8f32d59b, isOwner, VestingRegistry
0xc0e09852, isVesting, VestingRegistry
0xdbb049d1, isVestingAdress, VestingRegistry
0xf2f46b3b, lockedSOV, VestingRegistry
0x8da5cb5b, owner, VestingRegistry
0x1785f53c, removeAdmin, VestingRegistry
0x377220fd, setVestingFactory, VestingRegistry
0x79a83f5a, stakeTokens, VestingRegistry
0x4cf088d9, staking, VestingRegistry
0xf2fde38b, transferOwnership, VestingRegistry
0xf60826ee, vestingFactory, VestingRegistry
